f78b6d5e, 14-2-2020-19-59-19, 0f, 15
c3a66c5e, 14-2-2020-3-41-23, 0e, 14
c38b6d5e, 14-2-2020-19-58-27, 0c, 12
0aa46d5e, 15-2-2020--3-42-2, 04, 4
58c56c5e, 14-2-2020-5-51-52, 04, 4
c7106c5e, 13-2-2020-17-1-27, 05, 5
1d366d5e, 14-2-2020-13-53-1, 04, 4
f354705e, 17-2-2020--2-41-23, 0b, 11
2bcb6d5e, 15-2-2020-0-28-59, 04, 4
ed9b6c5e, 14-2-2020-2-55-9, 05, 5
ef6b6e5e, 15-2-2020-11-54-55, 02, 2
3e566c5e, 14-2-2020--3-57-50, 0b, 11
20486c5e, 13-2-2020-20-57-36, 08, 8
ca4d6d5e, 14-2-2020-15-34-2, 0c, 12
dfbf6c5e, 14-2-2020-5-28-31, 06, 6
95b06d5e, 15-2-2020--2-35-33, 05, 5
7f316d5e, 14-2-2020-13-33-19, 08, 8
0ece6f5e, 16-2-2020-13-5-50, 02, 2
82576d5e, 14-2-2020-16-15-30, 08, 8
75f16d5e, 15-2-2020-3-12-21, 06, 6
5a566d5e, 14-2-2020-16-10-34, 10, 16
423b6e5e, 15-2-2020-8-27-14, 08, 8
a66f6d5e, 14-2-2020-17-58-30, 01, 1
758c6d5e, 14-2-2020-20-1-25, 0b, 11
38886e5e, 15-2-2020-13-55-36, 04, 4
90886d5e, 14-2-2020-19-44-48, 02, 2
fd996c5e, 14-2-2020-2-46-53, 0c, 12
fc426e5e, 15-2-2020-9-0-12, 0a, 10
22ac6e5e, 15-2-2020-16-28-50, 0a, 10
0aa76c5e, 14-2-2020-3-42-34, 08, 8
39326e5e, 15-2-2020-7-48-41, 0e, 14
a1c26d5e, 15-2-2020--1-52-33, 02, 2
d4566d5e, 14-2-2020-16-12-36, 0a, 10
2ff46c5e, 14-2-2020-9-11-43, 09, 9
831f6e5e, 15-2-2020-6-28-51, 10, 16
6eb76d5e, 15-2-2020--1-4-46, 0d, 13
15696d5e, 14-2-2020-17-30-29, 03, 3
54f56d5e, 15-2-2020-3-28-52, 05, 5
cc4a6d5e, 14-2-2020-15-21-16, 0b, 11
07db6c5e, 14-2-2020-7-24-23, 0f, 15
076d6d5e, 14-2-2020-17-47-19, 0e, 14
4f5d6e5e, 15-2-2020-10-52-31, 0c, 12
661b6e5e, 15-2-2020-6-11-18, 00, 0
94f66e5e, 16-2-2020--3-46-28, 0d, 13
70946d5e, 14-2-2020-20-35-28, 03, 3
5fde6e5e, 15-2-2020-20-3-11, 09, 9
21456e5e, 15-2-2020-9-9-21, 01, 1
32e46c5e, 14-2-2020-8-3-30, 05, 5
5c546f5e, 16-2-2020-4-26-36, 02, 2
2c836e5e, 15-2-2020-13-34-4, 09, 9
37786e5e, 15-2-2020-12-47-19, 0a, 10
25966d5e, 14-2-2020-20-42-45, 10, 16
201c6f5e, 16-2-2020-0-26-40, 04, 4
86796f5e, 16-2-2020-7-5-10, 0e, 14
dae56e5e, 15-2-2020-20-35-6, 08, 8
9d266d5e, 14-2-2020-12-46-53, 0a, 10
1aa06e5e, 15-2-2020-15-37-30, 02, 2
cbe66d5e, 15-2-2020-2-26-51, 0c, 12
07f66e5e, 16-2-2020--3-44-7, 04, 4
243e6d5e, 14-2-2020-14-27-16, 03, 3
72bb6e5e, 15-2-2020-17-34-10, 0e, 14
53ca6e5e, 15-2-2020-18-37-39, 03, 3
6a7d6d5e, 14-2-2020-18-57-14, 08, 8
85ac6e5e, 15-2-2020-16-30-29, 04, 4
657a6f5e, 16-2-2020-7-8-53, 02, 2
b4716e5e, 15-2-2020-12-19-32, 03, 3
bbd86e5e, 15-2-2020-19-39-7, 01, 1
392f6e5e, 15-2-2020-7-35-53, 03, 3
98426e5e, 15-2-2020-8-58-32, 02, 2
8d996e5e, 15-2-2020-15-9-33, 0c, 12
57176e5e, 15-2-2020-5-53-59, 04, 4
e2ee6f5e, 16-2-2020-15-25-54, 09, 9
0e6c6d5e, 14-2-2020-17-43-10, 05, 5
9ff26d5e, 15-2-2020-3-17-19, 02, 2
212e6f5e, 16-2-2020-1-43-29, 02, 2
def66e5e, 16-2-2020--3-47-42, 03, 3
c2236f5e, 16-2-2020-0-59-14, 01, 1
b7346e5e, 15-2-2020-7-59-19, 07, 7
076d6d5e, 14-2-2020-17-47-19, 0e, 14
36086f5e, 16-2-2020--1-1-42, 02, 2
91756e5e, 15-2-2020-12-36-1, 08, 8
c5416e5e, 15-2-2020-8-55-1, 05, 5
0866705e, 17-2-2020--1-54-16, 04, 4
f9d66e5e, 15-2-2020-19-31-37, 02, 2
0b126f5e, 16-2-2020--1-43-39, 00, 0
bb7f6d5e, 14-2-2020-19-7-7, 04, 4
42006e5e, 15-2-2020-4-15-30, 01, 1
ee966e5e, 15-2-2020-14-58-22, 06, 6
94f06d5e, 15-2-2020-3-8-36, 04, 4
aece6d5e, 15-2-2020-0-43-58, 10, 16
78436f5e, 16-2-2020-3-14-32, 04, 4
bf0a6f5e, 16-2-2020--1-12-31, 07, 7
88606f5e, 16-2-2020-5-18-32, 0f, 15
a6f76f5e, 16-2-2020-16-3-18, 08, 8
f91f6f5e, 16-2-2020-0-43-5, 06, 6
279e6e5e, 15-2-2020-15-29-11, 03, 3
71ea6d5e, 15-2-2020-2-42-25, 09, 9
ca35705e, 16-2-2020-20-28-26, 0d, 13
c800705e, 16-2-2020-16-42-16, 05, 5
190a6f5e, 16-2-2020--1-9-45, 0a, 10
6fc86e5e, 15-2-2020-18-29-35, 0f, 15
cee76f5e, 16-2-2020-14-55-42, 0a, 10
afa86e5e, 15-2-2020-16-14-7, 0b, 11
e5306f5e, 16-2-2020-1-55-17, 0c, 12
cf10715e, 17-2-2020-12-2-55, 05, 5
0d276e5e, 15-2-2020-7-1-1, 0d, 13
93d06f5e, 16-2-2020-13-16-35, 05, 5
8fc06e5e, 15-2-2020-17-55-59, 08, 8
89496f5e, 16-2-2020-3-40-25, 0b, 11
e93c6e5e, 15-2-2020-8-34-17, 04, 4
7f87715e, 17-2-2020-20-29-19, 0e, 14
b083705e, 17-2-2020-2-0-48, 0e, 14
f7666f5e, 16-2-2020-5-45-59, 0d, 13
e9a76f5e, 16-2-2020-10-23-5, 08, 8
11b06e5e, 15-2-2020-16-45-37, 00, 0
a2636e5e, 15-2-2020-11-19-30, 04, 4
3a7b6f5e, 16-2-2020-7-12-26, 0a, 10
e64e705e, 17-2-2020--2-15-34, 05, 5
6ff06f5e, 16-2-2020-15-32-31, 0c, 12
e301705e, 16-2-2020-16-46-59, 03, 3
acac6f5e, 16-2-2020-10-43-24, 0c, 12
0ba5705e, 17-2-2020-4-23-7, 08, 8
96f86d5e, 15-2-2020-3-42-46, 03, 3
069b6e5e, 15-2-2020-15-15-50, 08, 8
d6d8705e, 17-2-2020-8-4-6, 0a, 10
54806f5e, 16-2-2020-7-34-12, 10, 16
911d705e, 16-2-2020-18-45-5, 08, 8
808d6e5e, 15-2-2020-14-18-8, 01, 1
1af46e5e, 16-2-2020--3-35-54, 05, 5
36bb705e, 17-2-2020-5-57-42, 0f, 15
3444715e, 17-2-2020-15-42-12, 03, 3
c9fa6f5e, 16-2-2020-16-16-41, 00, 0
9f0b705e, 16-2-2020-17-28-31, 0a, 10
38d16e5e, 15-2-2020-19-7-4, 04, 4
51686f5e, 16-2-2020-5-51-45, 04, 4
caef6e5e, 16-2-2020--3-17-30, 0b, 11
71da6e5e, 15-2-2020-19-46-25, 0c, 12
1a8d6f5e, 16-2-2020-8-28-42, 04, 4
14ad6f5e, 16-2-2020-10-45-8, 01, 1
bfff6f5e, 16-2-2020-16-37-51, 0f, 15
8db36f5e, 16-2-2020-11-12-45, 04, 4
90686f5e, 16-2-2020-5-52-48, 01, 1
f0756e5e, 15-2-2020-12-37-36, 05, 5
0ba7705e, 17-2-2020-4-31-39, 10, 16
44f8705e, 17-2-2020-10-18-12, 04, 4
f7356f5e, 16-2-2020-2-16-55, 03, 3
f76a6f5e, 16-2-2020-6-3-3, 09, 9
16c5705e, 17-2-2020-6-39-50, 02, 2
67b16f5e, 16-2-2020-11-3-35, 10, 16
0443705e, 17-2-2020--3-24-52, 02, 2
89ba705e, 17-2-2020-5-54-49, 03, 3
ecd5705e, 17-2-2020-7-51-40, 0b, 11
86d16f5e, 16-2-2020-13-20-38, 07, 7
20a16f5e, 16-2-2020-9-54-8, 02, 2
034d6f5e, 16-2-2020-3-55-15, 10, 16
2a866f5e, 16-2-2020-7-59-6, 05, 5
1ba46f5e, 16-2-2020-10-6-51, 03, 3
075d705e, 17-2-2020--1-15-51, 03, 3
0508705e, 16-2-2020-17-13-9, 02, 2
49d56f5e, 16-2-2020-13-36-41, 03, 3
e9e66f5e, 16-2-2020-14-51-53, 0e, 14
413b6f5e, 16-2-2020-2-39-29, 0e, 14
0c756f5e, 16-2-2020-6-46-4, 08, 8
2a2f705e, 16-2-2020-20-0-10, 0a, 10
fc75705e, 17-2-2020-1-2-20, 02, 2
e06f6f5e, 16-2-2020-6-24-0, 03, 3
ca40715e, 17-2-2020-15-27-38, 04, 4
0443705e, 17-2-2020--3-24-52, 02, 2
17b7705e, 17-2-2020-5-40-7, 0e, 14
14d06f5e, 16-2-2020-13-14-28, 0b, 11
911d705e, 16-2-2020-18-45-5, 08, 8
ad91705e, 17-2-2020-3-0-29, 05, 5
5b4c705e, 17-2-2020--2-4-43, 09, 9
d327705e, 16-2-2020-19-28-51, 05, 5
89496f5e, 16-2-2020-3-40-25, 0b, 11
fe00715e, 17-2-2020-10-55-26, 06, 6
6e29715e, 17-2-2020-13-47-58, 08, 8
00da6e5e, 15-2-2020-19-44-32, 10, 16
c945715e, 17-2-2020-15-48-57, 0b, 11
ebc36f5e, 16-2-2020-12-22-35, 0a, 10
16d86f5e, 16-2-2020-13-48-38, 04, 4
3c97715e, 18-2-2020--3-36-28, 03, 3
22ca705e, 17-2-2020-7-1-22, 08, 8
2cf66f5e, 16-2-2020-15-57-0, 01, 1
a44f745e, 20-2-2020--1-7-48, 06, 6
36f1715e, 18-2-2020-4-0-22, 04, 4
a00f715e, 17-2-2020-11-57-52, 01, 1
6ea9705e, 17-2-2020-4-41-50, 07, 7
862d705e, 16-2-2020-19-53-10, 03, 3
96e3705e, 17-2-2020-8-49-58, 03, 3
1bd4705e, 17-2-2020-7-43-55, 04, 4
f1f8705e, 17-2-2020-10-21-5, 08, 8
c7d16f5e, 16-2-2020-13-21-43, 08, 8
8654705e, 17-2-2020--2-39-34, 0a, 10
98f4705e, 17-2-2020-10-2-32, 10, 16
7b4e705e, 17-2-2020--2-13-47, 06, 6
0b4f715e, 17-2-2020-16-28-27, 08, 8
0d41705e, 17-2-2020--3-16-29, 04, 4
d6ee715e, 18-2-2020-3-50-14, 10, 16
d489715e, 17-2-2020-20-39-16, 05, 5
0ace705e, 17-2-2020-7-18-2, 05, 5
898a705e, 17-2-2020-2-30-1, 04, 4
e9c7725e, 18-2-2020-19-16-25, 0b, 11
d2e2705e, 17-2-2020-8-46-42, 0e, 14
a484715e, 17-2-2020-20-17-8, 04, 4
9de6715e, 18-2-2020-3-15-9, 01, 1
f58e705e, 17-2-2020-2-48-53, 0c, 12
4bc5715e, 18-2-2020-0-52-59, 0a, 10
1230705e, 16-2-2020-20-4-2, 0c, 12
359f705e, 17-2-2020-3-58-13, 02, 2
5d64715e, 17-2-2020-17-59-25, 0a, 10
3848715e, 17-2-2020-15-59-20, 02, 2
943b705e, 16-2-2020-20-53-8, 10, 16
a9ca705e, 17-2-2020-7-3-37, 01, 1
49d0715e, 18-2-2020-1-39-53, 03, 3
de7c715e, 17-2-2020-19-43-58, 0c, 12
b03f715e, 17-2-2020-15-22-56, 05, 5
bf61725e, 18-2-2020-12-0-31, 02, 2
43a7715e, 18-2-2020--2-44-51, 04, 4
78d26f5e, 16-2-2020-13-24-40, 06, 6
4688715e, 17-2-2020-20-32-38, 0a, 10
ca7b715e, 17-2-2020-19-39-22, 0b, 11
4caf705e, 17-2-2020-5-6-52, 04, 4
fb3d715e, 17-2-2020-15-15-39, 0c, 12
f13d705e, 17-2-2020--3-3-13, 01, 1
0d14725e, 18-2-2020-6-29-1, 04, 4
c1ea705e, 17-2-2020-9-20-33, 02, 2
fc90705e, 17-2-2020-2-57-32, 03, 3
b764715e, 17-2-2020-18-0-55, 05, 5
0f9e715e, 18-2-2020--2-5-35, 07, 7
b8b3725e, 18-2-2020-17-50-16, 05, 5
7500715e, 17-2-2020-10-53-9, 09, 9
cea0715e, 18-2-2020--2-17-18, 01, 1
fa1a715e, 17-2-2020-12-46-18, 02, 2
087f705e, 17-2-2020-1-40-56, 08, 8
3364715e, 17-2-2020-17-58-43, 09, 9
57ae715e, 18-2-2020--1-15-3, 0b, 11
eac5715e, 18-2-2020-0-55-38, 02, 2
63bb705e, 17-2-2020-5-58-27, 0d, 13
cf1d715e, 17-2-2020-12-58-23, 04, 4
4efd715e, 18-2-2020-4-51-58, 03, 3
69ee715e, 18-2-2020-3-48-25, 02, 2
511c715e, 17-2-2020-12-52-1, 0a, 10
6a22725e, 18-2-2020-7-30-18, 08, 8
d576725e, 18-2-2020-13-30-29, 0a, 10
8ec3725e, 18-2-2020-18-57-50, 02, 2
d297725e, 18-2-2020-15-51-14, 03, 3
979a715e, 18-2-2020--3-50-47, 08, 8
9298725e, 18-2-2020-15-54-26, 06, 6
e0b9715e, 18-2-2020-0-4-16, 05, 5
88d2735e, 19-2-2020-14-14-0, 06, 6
a158715e, 17-2-2020-17-9-21, 01, 1
6c7e715e, 17-2-2020-19-50-36, 06, 6
b674715e, 17-2-2020-19-9-10, 08, 8
7285705e, 17-2-2020-2-8-18, 01, 1
dad6715e, 18-2-2020-2-7-54, 08, 8
ffd6715e, 18-2-2020-2-8-31, 0c, 12
8a14725e, 18-2-2020-6-31-6, 02, 2
ff26735e, 19-2-2020-2-2-7, 08, 8
0c84725e, 18-2-2020-14-26-52, 08, 8
fbfc715e, 18-2-2020-4-50-35, 08, 8
511c715e, 17-2-2020-12-52-1, 0a, 10
ecdf725e, 18-2-2020-20-58-52, 0a, 10
0bb5725e, 18-2-2020-17-55-55, 08, 8
1f3a725e, 18-2-2020-9-11-27, 02, 2
1553725e, 18-2-2020-10-57-57, 08, 8
959c715e, 18-2-2020--3-59-17, 02, 2
8564715e, 17-2-2020-18-0-5, 0f, 15
7ee8725e, 19-2-2020--3-35-26, 08, 8
44fe705e, 17-2-2020-10-43-48, 0c, 12
2b63715e, 17-2-2020-17-54-19, 04, 4
4576725e, 18-2-2020-13-28-5, 05, 5
0c4c725e, 18-2-2020-10-27-56, 0a, 10
8b41745e, 20-2-2020--2-7-39, 04, 4
5c17725e, 18-2-2020-6-43-8, 0f, 15
c039725e, 18-2-2020-9-9-52, 0b, 11
8f5a735e, 19-2-2020-5-42-7, 01, 1
3ea1715e, 18-2-2020--2-19-10, 0d, 13
4712735e, 19-2-2020-0-33-43, 04, 4
147f725e, 18-2-2020-14-5-40, 04, 4
9a71725e, 18-2-2020-13-8-10, 01, 1
7d5b725e, 18-2-2020-11-33-49, 04, 4
af89735e, 19-2-2020-9-3-11, 0b, 11
7726725e, 18-2-2020-7-47-35, 03, 3
863b725e, 18-2-2020-9-17-26, 05, 5
9174725e, 18-2-2020-13-20-49, 09, 9
baf2755e, 21-2-2020-4-55-54, 01, 1
fbfb715e, 18-2-2020-4-46-19, 05, 5
79c4725e, 18-2-2020-19-1-45, 09, 9
132b735e, 19-2-2020-2-19-31, 0a, 10
1222725e, 18-2-2020-7-28-50, 06, 6
